1, 72.3
2, 73.52
3, 76.73
4, 80.54
5, 83.09
6, 75.2
7, 84.76
8, 85.11
9, 85.39
10, 82.92
11, 81.51
12, 79.83
13, 82.76
14, 77.54
15, 81.57
16, 81.52
17, 76.09
18, 81.04
19, 81.87
20, 82.11
21, 85.55
22, 83.04
23, 79.57
24, 83.43
25, 78.81
26, 77.15
27, 75.11
28, 81.32
29, 81.33
30, 81.29
31, 83.62
32, 82.55
33, 83.35
34, 81.95
35, 83.18
36, 84.13
37, 78.43
38, 78
39, 83.94
40, 82.06
